author,text,published_at,like_count
@mihaicioc6622,"O alta dezamagire in costum scump!..Rusine..Rusine..Rusine..
Asa de slab modul de a conduce puteau multi...",2024-11-20T11:13:56Z,0
@spookyweasel776,ty,2024-11-20T11:07:32Z,0
@dragosionescu8863,"Am 33 de ani și mă bucur că nu l-am votat pe ""Perioadă"" Iohannis nici la primul mandat și nici la al doilea și mă bucur că toți jurnaliștii care au fost pro pt acest ins și cei care l-au votat au luat țeapă crezând că o să schimbe ceva in România... sper că mai ales jurnaliștii au învățat ceva din cei 10 ani de domnie ai Împaratului dar mă înșel.",2024-11-20T11:06:42Z,1
@irinadragan8544,"splendidă coloana sonoră de la ""mostenire"" ... este un documentar foarte bun, până in detaliu!
In rest... ciiiiineeee este Impăratul?!😂 poate ne ajută cantautorul Ludovic",2024-11-20T11:06:13Z,0
@vladlivia1846,Rușine să-ți fie Johannis!,2024-11-20T11:04:25Z,0
@VioRadu,Felicitari!,2024-11-20T11:04:05Z,0
@soc9763,"Iar acum nu ne/va mai ramane decat sa mai votam o data, la alegerile din decembrie 2024, mincinosii si ticalosii care au distrus si vandut Romania. Dati cu apa rece pe ochi in ziua alegerilor sa fitit sigur ca v-ati trezit cu adevarat.",2024-11-20T11:04:04Z,0
@Paul_agr,"cea mai frumoasă iluzie moderna e sa lași sa creadă poporul ca puterea e în mâinile sale prin vot, ceva frumos.. nu contează cu cine votezi, contează cine numără voturile 🫡",2024-11-20T11:04:02Z,3
@vladlivia1846,Ați mințit bine !😢,2024-11-20T11:02:31Z,0
@constantin-sorincotarga1610,Mulțumesc RECORDER că existați !!!,2024-11-20T10:58:39Z,5
@larissagildarasina7580,"Eu nu l-am votat atunci nici din convingere, nici de frica de comunism sau de Poanta. M-a impins de la spate fiica-mea, cu facinbuku ei. Eu nu aveam facinbuk, dar se pare ca a fost o campanie furibunda pe facinbuk. Da, nimic nu s-a schimbat.... faci ceva in book si acum, dar au aparut si oameni cu capul pe umeri, nu doar laudarosi care simt nevoia sa se laude cu ce au cumparat cu ""credit doar cu buletinul""... Dar atunci m-am trezit. CINE mai e si asta pe care tocmai am pus stampila??? L-as fi ales pe tolontan, pardon, pe tantalau, ca asa il numea ilici, ca mai traisem sub regimul lor de prostie. Si n-am simtit niciodata nevoia sa mint si sa fur, ca altii....",2024-11-20T10:56:15Z,0
@dancaliniuc1991,Cata prostime a votat cu Iohannis,2024-11-20T10:54:53Z,0
@vlad.7,Ne trebuie o trezire a natiuni 😤,2024-11-20T10:54:47Z,0
@adrianstoica1901,Trist..,2024-11-20T10:52:10Z,0
@ghosttepes2.083,It is Ioover,2024-11-20T10:50:48Z,0
@baransokmener,as a beginner romanian learner can you please add english subtitles this helps a lot for me.,2024-11-20T10:49:14Z,0
@andreicocor4383,Mamă..,2024-11-20T10:46:53Z,0
@Ambiental_noises,Ne-a prostit 10 ani.,2024-11-20T10:46:29Z,0
@dumitruradu9948,"Zece de ore petrecute în frig să-l votăm din diasporă pe acest individ care doar din gură o schimbat sistemul. Și doar o beneficiat de el pentru interesul lui propriu, exact ca cei dinainte lui. Ca întotdeauna super muncă din partea recorder.",2024-11-20T10:43:58Z,0
@florinstere1966,"Dacă vreți adevăr numai RECORDER vă oferă, restul e tăcere.",2024-11-20T10:43:19Z,1
@AlexGMishu,"Macar un prim ministru ca cel al Ungariei de am avea si tot ar fi bine. Iohannis a fost degeaba! Papusa UE, a pus in aplicare deciziile altora pt ca el nu are personalitate si nici stofa pt pozitia ocupata.",2024-11-20T10:43:18Z,0
@cicciominkia,Recorder= professionalism,2024-11-20T10:40:01Z,0
@mihaicrisan6019,"Inca un documentar incredibil,mulțumim Recorder!",2024-11-20T10:38:48Z,5
@adrianalexa6153,"MDA... O TRECERE IN REVISTA , A PUPINCURISTILOR , INDIFERENT DE REGIM ..!! DOAR SUNTEM ROMANI ,IAR PUPINCURISMUL SI STAREA DE ' GHIOCEL' NE CURGE PRIN VENE ..! IAR URMATORUL '' PRESEDINTE'' VA FI LA FEL CU CEILALTI ...",2024-11-20T10:38:21Z,0
@iuliantantel1406,Încă 10 ani  conduși de niște trădători,2024-11-20T10:36:54Z,0
@mihaelascarlat5069,"Mulțumesc 
Respect și admirație pentru efortul depus, pentru arătarea adevărului, chiar dacă este tardiv. 
Să speram că următorul președinte, va fi opusul acestui monstru.",2024-11-20T10:36:31Z,0
@samsungnotezece,"Iau pe pwla orice smeker interlop 
Ca e de la țară sau ca e de la bloc
Indiferent ca e de la sat sau din cartier
Cu gluga ori costum la BRUXELLES sau București",2024-11-20T10:36:18Z,0
@FrozenKing142,Si suntem aici 2024-2025 vin alegerile si nu ai cu cine sa alegi.,2024-11-20T10:34:23Z,0
@zabalosu6025,"Va rog sa adaugati si subtitrare in limba engleza,pentru a intelege si restul lumii din ce cauza Romania este acum asa cum o stim,multumesc mult!",2024-11-20T10:30:55Z,1
@robert.st7,"""Masoneria nu exista...."" ia uite ca exista și, în România, masoneria conduce prin servicii",2024-11-20T10:30:48Z,2
@soripetruse8826,O   mare   dezamăgire    acest  Johannis,2024-11-20T10:29:44Z,0
@MrTimRo,"eu sunt din Cluj si sincer imi vine sa vomit cand il vad pe acest ""presedinte"" si ai lui... cascadorii rasului",2024-11-20T10:28:44Z,0
@alex-py,Superb!,2024-11-20T10:28:36Z,0
@spynu85,"Nu l-ati votat pe Vadim in 2014 ,va meritati soarta.
Nici macar nu a-ati ascultat sfatul lui pt turul 2 cand a zis,,,Dintre 2 rele,il aleg pe cel mai mic,il aleg pe Ponta,, si voi v-ati dus insore un neamț sectar ,strain de neam.",2024-11-20T10:27:41Z,0
@smonicaiuliana,"Ce emotie și dezamăgire am simțit   tot timpul vizionării...
Rușine d-le Johannis, Rușine pentru toate speranțele noastre in d-voastră, Rușine pentru toți tinerii prezenți la proteste, Rușine pentru toată susținerea noastră a celor care v-am votat, Rușine pentru liniștea mormântală si disprețuitoare cu care ne-ați tratat...",2024-11-20T10:27:13Z,1
@tanaseradu-wq8kb,Da și mulți oameni Unde au murit în pat și unde a murit în saci pe spitale și asta vă rog foarte frumos Cine a făcut nimic multe vaccinuri unde au cumpărat,2024-11-20T10:26:19Z,1
@Claudia_Bratu,"Sunt sigura, absolut convinsa chiar, ca Iohannis va urmari acest material chiar si din curiozitate. Sper din suflet sa citeasca si comentariile romanilor desi a demonstrat ca il doare fix in cot de cei pe care ii reprezinta. Dar totusi daca citeste.. DEZAMAGIRE totala dl Iohannis!! Esec total!! Sper sa vi se intoarca spatele in urmatoarea perioada si sa mai pierdeti din altitudine...Multumim Recorder! 🙏",2024-11-20T10:25:09Z,0
@irina.cirina7824,"Sau despre cum sa ai timp de 10 ani iluzia că traiesti in democrație. 

Trist ca România a ajuns să fie condusă la mai putin de 25 de ani de la revoluție de un dictator.",2024-11-20T10:20:31Z,1
@bealuga,"Mulțumim pentru tot ceea ce faceți, nu există nimeni ca voi!",2024-11-20T10:19:38Z,33
@rauldorin7928,De fapt Stelian Ion a fost dat afara pt că nu a desființat SIIJ. Serviciul de Investigații a infracțiunilor din Justiție. Și PNL și PSD a dorit distrugerea SIIJ- singura instituție care era apolitica care excludea interventia politicului în Justiție. Tudorel Toader notă 10 pt Justiție. Politicul= Mafia,2024-11-20T10:19:04Z,2
@spynu85,"Am pierdut 10 ani.Nu am stat nici macar pe.loc.Am.pierdut mult ,dar trbuie sa avem Sperantă,Bunul Dumnezeu e mare .Daca si noi avem credinta mare in El,nu ne va lăsa!Fara avorturi(crime) ps",2024-11-20T10:17:52Z,0
@BucharestWalks,"Comentariul asta e doar pentru algoritm, sa vada adolescentii care stau pe Trending si care voteaza pentru prima data.",2024-11-20T10:17:29Z,0
@lottzenn,Mulțumesc! Felicitări!,2024-11-20T10:14:05Z,0
@spynu85,"Asta e soarta poporului,care alege un sectar,strain de neam si de credinta pooorului român,cresrin-ortodox de 2000 ani.",2024-11-20T10:11:00Z,0
,"Dacă Dumnezeu există, ma ajuta sa ajung la 100 viz. Dacă nu, înseamnă că e iohannis😢
https://youtu.be/4E7XG4ZHDOk?si=RD2GNTm8ouuLJiXw",2024-11-20T10:10:38Z,0
@cristiancristian4773,"Daca a rezistat 10 ani,inseamna ca e vina noastra.",2024-11-20T10:06:26Z,0
@jao5942,Teribil,2024-11-20T10:01:44Z,1
@gigikent596,"ok iohanis un tampit, dar nu conteaza cine e in locul lui, menirea romanie este de tara vasala!!!! acum sefii sant sua si biciul UE!!atat cat globalisti au putere in lume , toata clasa politica, in state precum romania,  este irelevanta!¡!",2024-11-20T10:01:35Z,0
@florinadrian5174,"Fratilor, n-am doua ore. Postati si extrase scurte din film.",2024-11-20T10:00:30Z,0
@TunedIntoCars,"Replica asta imi arata, inca o data, ca romanul are memorie mult prea scurta. Asa s-a intamplat si la Sibiu. In timpul mandatului isi cauta 'job' la Bucuresti, iar cand a mirosit ca e o sansa la PNL, s-a carat din Sibiu inainte sa-si termine mandatul, lasand orasul ala fara primar, aproape un an. Asta e, la 35 de ani de la Revolutie, romanul inca pune stampila pe ciume... https://youtu.be/6IvqG1hHDxs?si=QoU1tcV_MgFnvMqW&t=7187",2024-11-20T09:56:24Z,1
@rafaelmanea1330,"De ce apare acest video tocmai acum dupa 10 ani si in campanie electorala? Probabil toate aceste probleme erau stiute inca dupa primul, al doilea an...nu va mai urmaresc toate clipurile deoarece voi spuneti lucrurilor pe nume doar ca nu prea se intampla nimic si atunci noi ca privitori ne incarcam doar cu ura pentru sistem. Mult succes in continuare.",2024-11-20T09:54:42Z,0
@daniionas2888,"gunoiul  dracului, ce gunoaie de oameni.",2024-11-20T09:54:27Z,0
@gigikent596,"romani buni, romania este o colonie!!! nu conteaza cine e presedinte , noi tot sub papucul sua si EU suntem. doar un val nationalist pentru vreo 20 ani mai poate da romaniei ceva",2024-11-20T09:54:20Z,0
@rodicastavre3481,"Eu o fiică a României m-am gândit cum ar fi firesc un parlament al României să fie constituit , dacă un președinte ar schimba sistemul ar fi cred eu benefică pentru o guvernare transparentă prezența în parlamentul României a unei echipe formată din reprezentanți ai fiecărei paturi sociale ,reprezentanți ai poporului însuși care să ne informeze de legi care sunt împotriva noastră a poporului.Si nici nu contează de fapt întotdeauna titluri și facultăți sau pregătire superioară ,cred că sunt oameni simpli care au o gîndire superioară și un bun-simț înăscut ,dar trebuie găsiți și promovați pe măsura faptelor lor ,pentru că faptele definesc omul.Nu știu dacă cineva dintre actualii candidați ar accepta această provocare și știu sau îmi închipui cite voci ar fi împotrivă începând cu evocarea Constituției României,dar această constituție are prea multe portițe pe unde se strecoară cei ce au interese personale și contra interesului poporului care l-a pus în fruntea sa.",2024-11-20T09:52:13Z,1
@mihaelapostolache9186,"Nimic nu se schimba in Romania,mereu o alta fata,aceleasi obiceiuri",2024-11-20T09:47:50Z,1
@mysteriousromania6121,"Oare acest personaj pe nume Klaus Iohannis și toți maimuțoii aceștia care se perindă prin poziții înalte in stat chiar nu mai au simtul stimei de sine?!? Adică faceți un show in fața întregii lumi mai ceva ca la un stand-up de comedie timp de ani și ani, decenii la rând și chiar sunteți in regulă cu acest aspect? Vi s-a perimat de tot onoarea? Rămâneți in latrina istoriei și sunteți in regulă cu asta? Chiar i-as întreba personal ce motivare atât de puternică și cu o semnificație atât de mare au ca să rămână in conștiința publică ca niște WC-uri împuțite?  Sa nu îmi Spuneti ca banii sunt motivarea ca ar fi trist tare…nu cred ca va vindeți singura viața pe care o aveți și stima de sine pe niște gologani banali și tot ce pot cumpăra ei! E prea stupid! Va vindeți pt putere? Nu aveți putere, e o iluzie prostească, nu va respectă nimeni. Nici o secundă din viața voastră sa nu credeți ca aveți vreo putere, ăsta e doar un concept tâmpit inventat de o specie tâmpită. Trăiți in lumea panseluțelor dacă credeți ca voi, care vă ușurați și vă că*#^ți ca oricare om de rând aveți vreo putere. Între două beșini vă uitați in oglindă și vă umflați in pene degeaba. Sunteți un nimic in universul ăsta infinit și când ați avut o șansă sa faceți ceva memorabil ați vândut-o pe naiba știe ce. Na Iohannis, ai terminat un deceniu de mandat. Acum poți spune cum părăsești aceasta lume? Voi credeți ca aici e sfârșitul….îmi vine să râd! Toți libidinoșii de “sus” și-au pecetluit soarta și habar n-au. Orice libidinos care a crezut ca despre asta e viața , despre furt, despre tradarea celui de lângă, despre avuție, despre dispreț față de semenii săi…și-a pecetlui soarta. Păcat ca de “dincolo” nu mai puteți scoate nici un sunet pe vecie ca să arătați lumii întregi cum  ajungi dacă procedezi așa in viață.",2024-11-20T09:44:20Z,0
@cristibratianu6468,Thanks!,2024-11-20T09:44:06Z,1
@constantinagafitei784,"Faceti o treaba extraordinara. Multumim. Asteptam reportaje si despre ""baroni"" ai sistemului, in special de la USL...pe care vad ca ii cam omiteti...",2024-11-20T09:40:59Z,0
@dito92680,klaus iohannis = TRĂDĂTOR,2024-11-20T09:40:57Z,0
@NastaFlorin,"documentarul acesta cu filmul ""Candidatul perfect"" se imbina perfect.",2024-11-20T09:35:30Z,0
@nelutuvlad372,Cel mai prost și nepăsător președinte cu propriul lui popor RUȘINE Iohanis !!!,2024-11-20T09:33:45Z,0
@ionutrobertsava6597,Călin Georgescu ❤,2024-11-20T09:32:56Z,1
@nadufpoker9938,"După ani întregi de ode aduse robotului, acum v-a găsit corectitudinea🤮 Cântați la altă masă!",2024-11-20T09:31:54Z,0
@florinr7701,Cea mai mare teapa luata de romani a fost Iohannis!!!,2024-11-20T09:31:51Z,1
@ralucagrigoras2488,Ghinion :).,2024-11-20T09:31:31Z,0
@soripetruse8826,Respect    Recorder !,2024-11-20T09:27:56Z,0
@romifabbro1,"Eu sustin pe sos romania dar au fost presedinti mult mai rai, ganditiva daca romania era inplicata in razboiul cu rusia , daca in Romania am avea in constitutie lgbt avort divorturi si multe alte mizerii",2024-11-20T09:22:37Z,0
@Flatl1neFred,shit's fucked fam,2024-11-20T09:18:25Z,0
@mariusm.cobzaru9276,"daca nu veti intelege cat de manipulator a fost Iohannis atunci il veti avea presedinte pe Ciuca, Ciolacu sau Simion.",2024-11-20T09:15:02Z,0
@laurazamfirescu4654,"Adevarat 😔trist ca NU a fost un presedinte loial ptr.cetatenilor romani,corect si un luptator ptr.drepturile cetatenilor romani care v-au votat",2024-11-20T09:14:25Z,0
@mariusm.cobzaru9276,"nu cumva sa voteze cineva de aici Ciolacu,Ciucu si Simion!",2024-11-20T09:13:50Z,2
@emanuelpurusniuc4780,❤,2024-11-20T09:13:44Z,0
@curcaadrian5845,"Politica nu a fost, nu este si nu va fi niciodata despre oameni. Politica este pt functii, privilegii, pensii speciale, salarii mari, vacante pe banii statului, case de la stat, masina de serviciu si secretara. Singura politica despre oameni si pentru oameni este politica scaderii taxelor, orice alta politica bazata pe taxe+taxe+tva la taxe este politica saraciei.",2024-11-20T09:12:37Z,1
@MariusTrainic,"Din pacate daca maine sunt alegeri parlamentare partidele cu ADN din FSN respectiv PSD AUR PNL SOS UDMR castiga minim 85%. Popor tampit, vorba lui Tutea.",2024-11-20T09:10:32Z,0
@User-qi1xk,"Deci votam si la parlamentare, da?
Cred ca o concluzie pertinenta este faptul ca trebuie sa avem politicieni ( in general ) independenti de partidele notorii si de “cuvantul din padure”.
Noi avem o putere mult mai mare sa ii alegem la parlamentare.",2024-11-20T09:10:19Z,1
@enibedmo,"eu as recomanda sa faca cineva si un documentar despre alegatorii romani si ce e in neregula cu ei. Ne vaitam permanent ca niciun om de valoare nu intra in politica si, cand intra, ii ignoram. Exemplu: pentru alegerile de duminica asta cel putin 2 oameni de valoare sunt la coada popularitatii in sondaje. Pana nu ne vindecam noi, ca natie, putem arata cu degetul catre oricati ...escu sau ...nnis...pentru ca noi, cu manutele astea doua ii respingem pe cei care ar merita sa fie alesi. Insa, daca veti face un documentar despre nivelul alegatorului roman, lumea va huidui si va va acuza ca va platesc ""serviciili""...",2024-11-20T09:03:56Z,2
@vintagegirl4296,"Felicitări! 
Dacă am avea mereu parte de reportaje de genul, poate românii ar vota mai bine. Sau candidații ar fi mai buni. Ambele sunt necesare și mă gândesc cu groază ce oameni vin din urmă, pentru ca panta în politică e total descendentă 😢

Când crezi ca nu se poate mai rău, devine mai rău. 
Efectiv nu ai cu cine să votezi anul acesta…",2024-11-20T09:03:44Z,0
@ralucaganea3236,Thanks ❤,2024-11-20T09:02:57Z,5
@roxana2820,"Multumim pentru toată munca depusă, Recorder! Sunteti cei mai buni. Va iubesc.",2024-11-20T09:02:26Z,5
@constantinserbu7211,"Cel mai mincinos preshedinte, Iohanis un plimbăreț un hoț un vânzător de țară",2024-11-20T08:58:05Z,0
@alex01avi,Puterea corupe...,2024-11-20T08:57:56Z,1
@georgesteffan1152,Un gunoi puturos care doar a huzurit !,2024-11-20T08:52:44Z,0
@stefaniamuresan1392,Felicitari!,2024-11-20T08:51:38Z,0
@neighbourovi,Felicitari pentru material,2024-11-20T08:48:14Z,1
@ralucaganea3236,"Minunat documentar, multumim Recorder pentru toata munca depusa! Sper sa-l vada toata tara, sa stim cu totii ce jeguri comuniste si obsedate de propriile persoane ne conduc. Absolut jenant, merita doar flegme si puscarie, niste jeguri si scursuri fara inima si fara cap.",2024-11-20T08:46:50Z,1
